Timestamp,Gender,Year,FinAid,Sports,Orientation,Race,Religion,Conc,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Notes,Location,Day,Initials
10/1/2013 14:05:02,Male,Sophomore,None,No,Heterosexual,Asian,Atheist,"Humanities/arts, Social sciences",Not familiar enough to answer,No opinion,A moderate role,None of the above,"My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions",Don't know,30-34,I have never masturbated,"No, and I am not sure if I will",Somewhat approve,Strongly disapprove,,J. Walter Wilson: Front/Main Door,Day 2,sjm
10/1/2013 14:06:11,Female,First-year,"Grants, covering some costs",No,Heterosexual,Other,Hindu,"Physical sciences (incl. math, CS)",Somewhat disagree,Strongly approve,A moderate role,Anxiety,"University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",25-29,,"Yes, and I am or plan to",Strongly approve,Somewhat approve,,Faunce,Day 2,JL
10/1/2013 14:07:04,Female,First-year,Grants and loans,No,Heterosexual,White,Protestant,Social sciences,Not familiar enough to answer,No opinion,A moderate role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, Non-parental relatives' and friends' contributions, I borrow money from outside sources","Yes, I support converting all bathrooms",25-29,I have never masturbated,"No, and I would not have wanted to even if I felt more prepared",I am aware of the plan but do not know enough to have an opinion,Somewhat disapprove,,J. Walter Wilson: Side/Back Door,Day 2,KK
10/1/2013 14:11:08,Female,Sophomore,"Grants, covering some costs",No,Heterosexual,Hispanic,Catholic,Social sciences,Not familiar enough to answer,No opinion,A moderate role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings","No, I do not support converting any bathrooms",25-29,I have never masturbated,"No, and I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 2,EH
10/1/2013 14:11:18,Female,Junior,None,No,Heterosexual,White,Jewish,Social sciences,Somewhat agree,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,Less than once a month,"Yes, but I am not or do not plan to",Somewhat disapprove,Somewhat approve,,Faunce,Day 2,JL
10/1/2013 14:13:34,Female,First-year,None,No,Heterosexual,White,,Life sciences,Somewhat agree,No opinion,No role,None of the above,"Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",,,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,Person circled both agnostic and other for religion so I left that space blank. Also circled both 25-29 and 30-34 for question 7 so I left that space blank.,J. Walter Wilson: Front/Main Door,Day 2,sjm
10/1/2013 14:14:31,Female,First-year,None,No,Heterosexual,White,Agnostic,Humanities/arts,Strongly agree,Somewhat approve,A small role,None of the above,"Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions",Don't know,25-29,I have never masturbated,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,"""maybe"" concentrating in Humanities/Arts",J. Walter Wilson: Side/Back Door,Day 2,EH
10/1/2013 14:18:32,Male,Sophomore,None,No,Heterosexual,Asian,,"Physical sciences (incl. math, CS)",No opinion,No opinion,A moderate role,None of the above,None of the above,"Yes, I support converting some bathrooms",30-34,Once a day,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:19:38,Male,Junior,"Grants, covering some costs",No,Heterosexual,Asian,Agnostic,"Physical sciences (incl. math, CS)",Strongly disagree,Somewhat approve,A small role,"Depression, Anxiety","University grants and scholarships, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",30-34,,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat disapprove,Also chose atheist for religion. ,Faunce,Day 2,JL
10/1/2013 14:21:07,Female,Senior,Grants and loans,No,Heterosexual,White,Atheist,"Physical sciences (incl. math, CS)",Somewhat disagree,Somewhat approve,No opinion,"Depression, Anxiety","University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings, I borrow money from outside sources","Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:21:46,Male,Senior,None,No,Heterosexual,White,Catholic,"Physical sciences (incl. math, CS)",Strongly agree,Somewhat approve,A small role,None of the above,"My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",30-34,Once a day,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 2,EH
10/1/2013 14:23:21,Male,First-year,"Grants, covering some costs",No,Heterosexual,White,Agnostic,Social sciences,Somewhat agree,Somewhat approve,,None of the above,University grants and scholarships,"No, I do not support converting any bathrooms",Not sure,,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,I do not know what UCS is,,Faunce,Day 2,JL
10/1/2013 14:23:53,Male,Junior,None,No,Heterosexual,White,Atheist,Social sciences,Somewhat agree,No opinion,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:24:43,Male,Sophomore,"Grants, covering some costs",No,Homosexual,"White, Hispanic",Other religion,"Humanities/arts, Social sciences",Somewhat agree,Strongly approve,A moderate role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting all bathrooms",Not sure,Once or twice a month,"No, and for that reason, I am not or do not plan to",Somewhat approve,Somewhat approve,,J. Walter Wilson: Side/Back Door,Day 2,EH
10/1/2013 14:25:24,Female,Sophomore,None,No,Heterosexual,White,Protestant,Humanities/arts,Strongly agree,Somewhat disapprove,A small role,None of the above,None of the above,"Yes, I support converting some bathrooms",30-34,Once or twice a week,"No, and for that reason, I am not or do not plan to",Strongly disapprove,No opinion,,Faunce,Day 2,JL
10/1/2013 14:26:46,Male,First-year,"Grants, covering some costs",Yes,Heterosexual,Black,Other Christian,"Physical sciences (incl. math, CS)",Somewhat disagree,No opinion,A moderate role,None of the above,"University grants and scholarships, My parents' income and savings, My own income and savings","No, I do not support converting any bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",I have not heard of the strategic plan,I do not know what UCS is,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:29:21,Male,Sophomore,"Grants, covering some costs",No,Heterosexual,White,Agnostic,Life sciences,Strongly agree,No opinion,A small role,None of the above,"University grants and scholarships, My parents' income and savings, My parents borrow money from outside sources","Yes, I support converting some bathrooms",30-34,Once a day,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 2,JL
10/1/2013 14:29:52,Female,Junior,Grants and loans,No,Heterosexual,"White, Other",Muslim,Life sciences,Strongly agree,No opinion,A moderate role,"Depression, Anxiety","University grants and scholarships, Federal loans, My parents' income and savings",Don't know,25-29,Once or twice a month,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat disapprove,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:30:11,Male,First-year,None,No,Heterosexual,Asian,Agnostic,Humanities/arts,Strongly agree,Strongly approve,A small role,None of the above,I do not know if I use any of the above,"Yes, I support converting all bathrooms",I don't intend to get married,Once or twice a month,"Yes, but I am not or do not plan to",Strongly approve,Strongly approve,,Faunce,Day 1,EH
10/1/2013 14:31:00,Female,Sophomore,Grants and loans,No,Heterosexual,White,Agnostic,"Physical sciences (incl. math, CS)",Somewhat agree,No opinion,No role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",,,"Yes, and I am or plan to",Somewhat disapprove,No opinion,,Faunce,Day 2,JL
10/1/2013 14:33:06,Male,Junior,Grants and loans,No,Heterosexual,Other,Catholic,"Physical sciences (incl. math, CS)",Somewhat agree,Somewhat approve,A small role,None of the above,My parents borrow money from outside sources,"No, I do not support converting any bathrooms",30-34,Once or twice a week,"Yes, but I am not sure if I will",I have not heard of the strategic plan,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:33:16,Female,First-year,"Grants, covering some costs",No,Heterosexual,Asian,Buddhist,"Physical sciences (incl. math, CS)",Somewhat agree,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",35-39,I have never masturbated,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 2,JL
10/1/2013 14:34:14,Male,Junior,Grants and loans,No,Heterosexual,White,Jewish,Life sciences,Somewhat disagree,No opinion,No role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings, My parents borrow money from outside sources","Yes, I support converting all bathrooms",25-29,Once a day,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,Faunce,Day 1,EH
10/1/2013 14:36:44,Female,Senior,None,No,Heterosexual,White,Other Christian,"Physical sciences (incl. math, CS)",No opinion,No opinion,A moderate role,None of the above,My parents' income and savings,"No, I do not support converting any bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,FOR MARRIAGE THIS PERSON ALSO CHOSE 30-34,J. Walter Wilson: Front/Main Door,Day 2,DO
10/1/2013 14:36:57,Male,First-year,None,No,Homosexual,White,Jewish,Humanities/arts,Somewhat agree,No opinion,A small role,None of the above,"My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, but I am not or do not plan to",I have not heard of the strategic plan,I do not know what UCS is,,Faunce,Day 2,JL
10/1/2013 14:37:46,,,,,,,,,,,,,,,,,,,,,Faunce,Day 2,
10/1/2013 14:39:02,Female,First-year,"Grants, covering some costs",No,Heterosexual,Hispanic,Catholic,Social sciences,No opinion,Somewhat approve,A small role,None of the above,"University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,Once or twice a month,"No, and I am not sure if I will",I have not heard of the strategic plan,Somewhat approve,"Next to her answer for Q10, wrote ""have not read the email"" (so she's heard of it...)",Faunce,Day 1,EH
10/1/2013 14:39:29,Female,First-year,"Grants, covering some costs",No,Heterosexual,"White, Hispanic",Other Christian,Life sciences,,Somewhat approve,A significant role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a week,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,Faunce,Day 2,JL
10/1/2013 14:40:10,Female,First-year,Grants and loans,No,Heterosexual,Hispanic,Catholic,"Physical sciences (incl. math, CS)",Somewhat agree,No opinion,A moderate role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",Not sure,Less than once a month,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,I do not know what UCS is,,J. Walter Wilson: Front/Main Door,Day 2,DO
